"n1";"n2";"m1";"m2";"var1";"var2";"skew";"kurt";"Average_m1";"Stdev_m1";"Average_m2";"Stdev_m2";"Average_sd1";"Stdev_sd1";"Average_sd2";"Stdev_sd2";"Average_skew1";"Stdev_skew1";"Average_skew2";"Stdev_skew2";"Average_kurt1";"Stdev_kurt1";"Average_kurt2";"Stdev_kurt2"
"58";100;50;2;0;1;0,0625;0;95,75;2,00000810426734;0,100236902404751;-4,96394135760836e-05;0,0355020179937532;0,99904054042654;0,384156777320347;0,0624033720015503;0,0343713067187554;3,96087776321553;6,07519623027263;2,78607296956058;4,14214364073907;0,00405289901258501;1,09702244595341;-0,00191726674983262;1,05686224993091
"59";100;50;2;0;1;0,25;0;95,75;2,00018443349198;0,0997591767250556;-0,000102840973460089;0,0708298597155748;0,999455483084516;0,43116332732003;0,250413867812793;0,233676370865453;3,9445773385532;5,97940043576235;2,77403245585109;4,15192377362524;-0,00456677752060252;1,08820641792791;-0,00136425947266777;1,05397097812393
"60";100;50;2;0;1;1;0;95,75;2,00056307937274;0,100256774493827;-0,000312549052758186;0,141831087021247;0,999594125312759;0,39471667364645;1,00025169941454;0,626707952663769;3,95780994044426;6,07609114613135;2,78494701557278;4,16093433929137;0,00270327944713179;1,09578380389313;-0,000633745095271787;1,05985157187916
"61";100;50;2;0;1;100;0;95,75;2,00067953196269;0,100119871128362;-0,00511369790739584;1,41776085613727;0,999933126985789;0,422373202218975;100,409527389582;66,8577839322254;3,99367777479764;6,2035652006069;2,81889897292438;4,23376655688053;0,00117541501457123;1,10669932698083;-0,00134384507258079;1,06728006808528
"62";100;50;2;0;1;4;0;95,75;1,99964688850219;0,10000397359243;0,000812813198440541;0,282484142784384;1,00179276063342;0,440245340264862;3,98671748707063;2,08624080303884;3,97696259488831;6,13283200121559;2,77076663332738;4,14261283489331;-0,00972448269488164;1,10017823600593;-0,00424594507756176;1,05634967338739
"63";100;50;2;0;1;16;0;95,75;2,00003834260326;0,0998340885220646;0,00176102117503243;0,566649804440076;0,999264673257529;0,439305374462466;15,9871225217212;8,75149349056814;3,92539225973443;6,01445053294569;2,78898870127981;4,16031338183095;-0,00170089276718129;1,08642811089113;0,00204597053090675;1,05772494443114
"64";20;100;0;0;1;0,01;0;95,75;-0,000975072398461773;0,22442578781294;1,47757302620959e-05;0,00997703409574084;1,00125029852855;0,84442348532111;0,0100162454283227;0,0050424416889247;1,56710330319482;2,63002505425967;3,94981832778213;6,15494576860804;-0,00107787066303983;1,00951106648677;-0,000124707472635979;1,0966722840261
"65";20;100;0;0;1;0,0625;0;95,75;-0,000113060096546009;0,224216838421728;8,28868795439568e-05;0,0250320568427569;1,00203347116592;1,18383405901181;0,0624486140116525;0,027340148305155;1,54114700136787;2,61029865923433;3,94174602502604;6,05836013933731;-0,00400646020694009;1,00263752486046;0,00148174932446728;1,0924926706698
"66";20;100;0;0;1;0,25;0;95,75;-0,000685578464344263;0,223429139775235;-0,00023374811245638;0,049806954994435;1,00325451531301;0,880098379564149;0,249929674154416;0,105414544103297;1,54693195147343;2,60945549461747;3,96338835726129;6,11416659825134;-0,000936532484406805;1,00367080411869;-0,00250214246360773;1,09727758443862
"67";20;100;0;0;1;1;0;95,75;0,000493370775895222;0,224550161018295;2,01863217556395e-05;0,0997756066853213;0,999341877930698;1,88945896653865;0,997888894285635;0,38463732861292;1,52770314481961;2,58930842161877;3,95145883517186;6,02581518784845;0,00400306503276389;0,997577403643483;-0,00360675539436937;1,09182243130107
"68";20;100;0;0;1;100;0;95,75;0,000607752453511388;0,222940896264589;-0,000998998673024824;0,997541202263549;0,999003028838037;0,866287600475251;99,7863458508048;39,6478214422738;1,53477019821261;2,59652464825777;3,92851537073247;5,99683062425311;0,00791806343132836;0,998946612673026;0,0008395981567351;1,08768854362347
