"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"276";0,95;20;20;4;2;1e-05;1e-05;1e-05;0;0;0
"277";0,95;20;20;4;1;7e-05;8e-05;8e-05;0;0;0
"278";0,95;20;20;4;0,1;0,52694;0,54991;0,54991;9,99999999995449e-06;2,000000000002e-05;2,000000000002e-05
"279";0,95;20;20;4;0,5;7e-04;0,00077;0,00077;0;0;0
"280";0,95;20;20;4;0,25;0,02722;0,02999;0,02999;9,99999999999959e-06;0;0
"281";0,95;20;50;0;10;0,7737;0,95311;0,95311;0;0;0
"282";0,95;20;50;0;4;0,80441;0,95378;0,95378;0;0;0
"283";0,95;20;50;0;2;0,86998;0,95304;0,95304;0;0;0
"284";0,95;20;50;0;1;0,95008;0,952;0,952;0;0;0
"285";0,95;20;50;0;0,1;0,99764;0,953;0,953;0;0;0
"286";0,95;20;50;0;0,5;0,98873;0,95169;0,95169;0;0;0
"287";0,95;20;50;0;0,25;0,99611;0,95187;0,95187;0;0;0
"288";0,95;20;50;1;10;0,00584;0,02664;0,02664;0;0;0
"289";0,95;20;50;1;4;0,00678;0,02777;0,02777;0;0;0
"290";0,95;20;50;1;2;0,00977;0,03125;0,03125;0;0;0
"291";0,95;20;50;1;1;0,04706;0,05345;0,05345;0;0;0
"292";0,95;20;50;1;0,1;0,98968;0,8877;0,8877;0;0;0
"293";0,95;20;50;1;0,5;0,40178;0,21128;0,21128;0;0;0
"294";0,95;20;50;1;0,25;0,87969;0,60915;0,60915;0;9,99999999995449e-06;9,99999999995449e-06
"295";0,95;20;50;2;10;0,00022;0,00064;0,00064;0;0;0
"296";0,95;20;50;2;4;0,00016;0,00061;0,00061;0;0;0
"297";0,95;20;50;2;2;0,00013;0,00053;0,00053;0;0;0
"298";0,95;20;50;2;1;0,00036;0,00085;0,00085;0;0;0
"299";0,95;20;50;2;0,1;0,94123;0,69714;0,69714;1,00000000000655e-05;4,99999999999945e-05;4,99999999999945e-05
"300";0,95;20;50;2;0,5;0,00891;0,00324;0,00324;0;0;0
"301";0,95;20;50;2;0,25;0,3488;0,10351;0,10351;0;0;0
"302";0,95;20;50;3;10;4e-05;8e-05;8e-05;0;0;0
"303";0,95;20;50;3;4;2e-05;0,00012;0,00012;0;0;0
"304";0,95;20;50;3;2;3e-05;9e-05;9e-05;0;0;0
"305";0,95;20;50;3;1;5e-05;0,00011;0,00011;0;0;0
"306";0,95;20;50;3;0,1;0,80309;0,43018;0,43018;0;1,000000000001e-05;1,000000000001e-05
"307";0,95;20;50;3;0,5;0,00057;0,00022;0,00022;0;0;0
"308";0,95;20;50;3;0,25;0,04615;0,00735;0,00735;0;0;0
"309";0,95;20;50;4;10;1e-05;3e-05;3e-05;0;0;0
"310";0,95;20;50;4;4;2e-05;4e-05;4e-05;0;0;0
"311";0,95;20;50;4;2;0;2e-05;2e-05;0;0;0
"312";0,95;20;50;4;1;1e-05;3e-05;3e-05;0;0;0
"313";0,95;20;50;4;0,1;0,57176;0,20477;0,20477;2,000000000002e-05;3,00000000000022e-05;3,00000000000022e-05
"314";0,95;20;50;4;0,5;0,00015;5e-05;5e-05;0;0;0
"315";0,95;20;50;4;0,25;0,0057;0,00099;0,00099;0;0;0
