"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Hedge";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"eff_Cohen";"eff_Hedge";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"MSE_Cohen";"MSE_Hedge";"MSE_Glass1";"MSE_Glass2";"MSE_Shieh";"MSE_Shieh_corr"
"65";100;20;5;4;4;0,142833313069664;0,141868223116491;0,134367877506924;1,92907511268902;0,0957227079668539;0,084794051475229;0,371090998180722;0,366093196662127;0,322279709776719;21,3562918975472;0,181131967561095;0,138822495022016;0,391492353503179;0,386219789392357;0,340334436282435;25,0776226879433;0,190294804381603;0,146012526187599
"66";100;20;5;4;2;0,134045142134683;0,133139431714854;0,134938990470625;0,961353551386377;0,114110835346354;0,074386042336569;0,353316947403231;0,348558524307725;0,333810666291787;5,39313749493426;0,165376953704661;0,116745087420781;0,371285047533138;0,36628463258508;0,352019197441018;6,31733814569746;0,178398236448103;0,122278370715279
"67";100;20;5;4;1;0,117111783270545;0,116320487437636;0,134323895245326;0,481705335822436;0,123859813121079;0,085011197791423;0,327991045882371;0,323573708476633;0,375751068187973;1,37533947677764;0,118591518231579;0,109417934358966;0,341706215663179;0,337104164274362;0,39379397702185;1,60737950733745;0,133932771537968;0,116644838108899
"68";100;20;5;4;0,1;0,101734047830083;0,101046655615014;0,127801373364484;0,0470935653395134;0,0191132323582911;0,0323480469506104;0,386442827475315;0,381238269672849;5,78166299730769;0,0687437472288523;0,0114091973182429;0,0336688449907545;0,396792643963209;0,391448696283829;5,79799618834154;0,0709615511252393;0,0117745129694249;0,0347152411322734
"69";100;20;5;4;0,5;0,121464046658711;0,120643343640746;0,1328011139816;0,238219709429288;0,0848951057441188;0,0963722987518187;0,368251306030248;0,363291749087273;0,535628243774294;0,386487831253183;0,0533987556530817;0,0945153216723172;0,383004820660958;0,377846565452093;0,553264379649048;0,443236461213757;0,0606059346323868;0,103802941639027
"70";100;20;5;4;0,25;0,152548895322329;0,151518159543124;0,135752389169741;0,1207181896611;0,0475743419070167;0,0723247716298082;0,43341404324976;0,427576883700879;1,19463228052533;0,138121842234758;0,0221075412320425;0,0574890239925585;0,456685208713823;0,450534636372215;1,21306099169062;0,152694723549811;0,0243708592399282;0,0627198965838624
"71";100;50;2;0;10;-0,000206961900441909;-0,000205861039269346;-0,000169379128153025;-0,00172272488413302;-0,000137843423469687;-0,000119595509018063;0,0155712553224795;0,015406044233018;0,010473739978936;1,17851435836262;0,00683037749860137;0,00517893076771702;0,0155712981557078;0,0154060866117854;0,0104737686682251;1,17851732614365;0,00683039649941076;0,0051789450708028
"72";100;50;2;0;4;-0,000741524612826879;-0,000737580332971417;-0,000620758451246445;-0,00230373727311006;-0,000467070994496143;-0,00041993864732706;0,0167128629599491;0,016535539408286;0,0115691354317171;0,205998487210891;0,00678335809263058;0,0054079484681243;0,0167134128187005;0,0165360834330336;0,0115695207727719;0,206003794416315;0,00678357624794448;0,00540812481659182
"73";100;50;2;0;2;0,000310132828346774;0,000308483185642802;0,000281263303169558;0,000590092332916193;0,000179291004616551;0,000169622092302958;0,0204697928470396;0,0202526082522671;0,0156585412439463;0,0670394222938228;0,0067640738648425;0,00611006364059204;0,0204698890294108;0,0202527034141429;0,015658620352992;0,0670397705027841;0,00676410601010684;0,00611009241224624
"74";100;50;2;0;1;-0,000408980131290385;-0,000406804705060117;-0,000446271846261688;-0,00047300421968558;-0,000197603857086526;-0,000205260262108383;0,0304958320632531;0,0301722711470093;0,0320012286061134;0,0324133320382026;0,00681623020479059;0,00760506529066922;0,0304959993280008;0,0301724366370773;0,0320014277646742;0,0324135557711944;0,00681626925207493;0,00760510742244442
"75";100;50;2;0;0,1;-2,23983780871819e-05;-2,2279237778208e-05;0,000292712186716068;-1,47302957668763e-05;-8,25771012740809e-06;-9,78871723667222e-06;0,0614511005207642;0,0607991040660537;2,18323781462503;0,0208379462511165;0,00690439136480284;0,0102951649656306;0,0614511010224515;0,0607991045624182;2,18323790030545;0,0208379464680981;0,00690439143299261;0,0102951650614496
